strain,strategy,flip_size,seed,gene_idx,gene_name,category,orig_presence,new_presence,logit_prob_var1,logit_prob_var10,logit_prob_var100,suspect_var1,suspect_var10,suspect_var100,z_score_var1,z_score_var10,z_score_var100,consistent_across_variations,only_suspect_at_100,suspect_at_all
12045,core_targeted,50,7,1151,FEOBHI_06105 tRNA G18 (ribose-2'-O)-methylase SpoU,core,1,0,-3.592833,-1.178556,3.212649,True,True,False,-1.898126745537832,-1.5256194590701346,-0.47290868046349144,False,False,False
12045,core_targeted,50,7,1161,FEOBHI_07585 23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,core,1,0,11.511559,9.476164,6.800121,False,False,False,0.4520840768675173,0.4503560388818969,0.39924768317906256,True,False,False
12045,core_targeted,50,7,1407,FEOBHI_01070 N-acetylmuramic acid 6-phosphate etherase,core,1,0,11.488028,11.465038,8.783718,False,False,False,0.44842270401238876,0.8192034879480241,0.8814832926701692,True,False,False
12045,core_targeted,50,7,1628,FEOBHI_03480 tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,core,1,0,11.511559,10.77188,8.088862,False,False,False,0.4520840768675173,0.690653584786849,0.7125556795166142,True,False,False
12045,core_targeted,50,7,1669,FEOBHI_06100 phenylalanine--tRNA ligase subunit alpha,core,1,0,11.378026,9.542056,6.953421,False,False,False,0.43130663003296393,0.46257606695500014,0.43651670452512553,True,False,False
12045,core_targeted,50,7,1687,FEOBHI_08715 DNA polymerase IV,core,1,0,9.707913,7.362052,4.930827,False,False,False,0.17144064885081065,0.05828252480303178,-0.055199531354972645,True,False,False
12045,core_targeted,50,7,1690,FEOBHI_13305 undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,core,1,0,11.511559,10.474297,7.691962,False,False,False,0.4520840768675173,0.635465206621392,0.6160646516480399,True,False,False
12045,core_targeted,50,7,1709,FEOBHI_05705 23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,core,1,0,10.275924,7.937997,5.70705,False,False,False,0.259821935528572,0.1650946426407584,0.13350935029085317,True,False,False
12045,core_targeted,50,7,1719,FEOBHI_03860 RNA polymerase sigma factor RpoD,core,1,0,9.334296,6.968537,4.235795,False,False,False,0.11330664936015801,-0.014696962041915179,-0.2241699321651284,True,False,False
12045,core_targeted,50,7,1732,FEOBHI_03570 tRNA 2-thiouridine(34) synthase MnmA,core,1,0,10.275924,7.936661,5.796967,False,False,False,0.259821935528572,0.1648468742089963,0.1553692236918576,True,False,False
12045,core_targeted,50,7,1754,FEOBHI_09890 DNA polymerase III subunit beta,core,1,0,11.511559,10.684867,8.031469,False,False,False,0.4520840768675173,0.6745165529358668,0.6986027705660948,True,False,False
12045,core_targeted,50,7,1888,FEOBHI_11245 tyrosine--tRNA ligase,core,1,0,11.511559,9.476164,6.897976,False,False,False,0.4520840768675173,0.4503560388818969,0.4230373771374383,True,False,False
12045,core_targeted,50,7,1910,FEOBHI_09925 serine--tRNA ligase,core,1,0,11.511559,9.902081,7.316301,False,False,False,0.4520840768675173,0.5293446520187259,0.5247370728621078,True,False,False
12045,core_targeted,50,7,1934,FEOBHI_04620 ribosome biogenesis GTPase Der,core,1,0,11.511559,10.548732,7.879889,False,False,False,0.4520840768675173,0.6492695802877163,0.6617519013186309,True,False,False
12045,core_targeted,50,7,1984,FEOBHI_09885 chromosomal replication initiator protein DnaA,core,1,0,11.511559,10.722008,8.039946,False,False,False,0.4520840768675173,0.6814045524299348,0.7006636283218065,True,False,False
12045,core_targeted,50,7,2081,FEOBHI_10220 F0F1 ATP synthase subunit alpha,core,1,0,11.511559,10.508636,7.872349,False,False,False,0.4520840768675173,0.6418335600482463,0.6599188392119817,True,False,False
12045,core_targeted,50,7,2259,FEOBHI_02905 Putative DNA topoisomerase 3,core,1,0,11.269544,8.922956,6.603837,False,False,False,0.4144270647756415,0.34776062076944997,0.35152874915498805,True,False,False
12045,core_targeted,50,7,2293,FEOBHI_03405 valine--tRNA ligase,core,1,0,11.511559,10.374009,7.843502,False,False,False,0.4520840768675173,0.6168662541628933,0.6529057964280947,True,False,False
12045,core_targeted,50,7,2301,FEOBHI_05835 isoleucine--tRNA ligase,core,1,0,7.487039,5.120711,2.952178,False,False,False,-0.17412255620892664,-0.35738629601584515,-0.5362322242275513,True,False,False
12045,core_targeted,50,7,2325,FEOBHI_07535 DNA-directed RNA polymerase subunit beta,core,1,0,9.97876,7.626576,5.075303,False,False,False,0.2135838579661475,0.10733993247026871,-0.020075727519396597,True,False,False
12045,core_targeted,50,7,2374,FEOBHI_07545 50S ribosomal protein L7/L12,core,1,0,11.511559,9.316903,6.477573,False,False,False,0.4520840768675173,0.4208202243528112,0.32083249533085667,True,False,False
12045,core_targeted,50,7,2428,FEOBHI_03605 tRNA 5-hydroxyU34 O-methylase TrmR/YrrM,core,1,0,8.078039,5.67331,2.646472,False,False,False,-0.08216423070720756,-0.2549038202499128,-0.61055292507308,True,False,False
12045,core_targeted,50,7,2647,"FEOBHI_00615 type VII secretion system protein EssC, FtsK/SpoIIIE family ATPase",core,1,0,-11.512916,-10.336736,-7.803748,True,True,True,-3.1304745805879697,-3.2240535132577937,-3.1511235203180576,True,False,True
12045,core_targeted,50,7,2742,ELEGCC_01000 D-aminoacyl-tRNA deacylase,core,0,1,-11.155735,-8.781733,-5.242908,False,False,False,-0.3545330880012188,-0.24873851158754703,0.08760253495942995,True,False,False
12045,core_targeted,50,7,3038,HCCNHA_06420 N-acetylmuramoyl-L-alanine amidase,core,0,1,-11.512916,-11.512916,-9.086555,False,False,False,-0.4160556242844772,-0.8050196550323503,-0.9362977804691781,True,False,False
12045,core_targeted,50,7,3157,HCCNHA_12795 RNA-directed DNA polymerase,core,0,1,-11.354997,-8.992789,-5.673984,False,False,False,-0.38885491258000254,-0.2917259177814516,-0.027230812737094354,True,False,False
12045,core_targeted,50,7,3187,HCCNHA_08460 DNA segregation ATPase FtsK/SpoIIIE or related protein,core,0,1,-11.512916,-9.703542,-7.024154,False,False,False,-0.4160556242844772,-0.4364904727551844,-0.38689950470652956,True,False,False
12045,core_targeted,50,7,3377,MDBBCG_09235 cysteine--tRNA ligase,core,0,1,-5.678071,-3.308867,-0.729675,False,False,False,0.5889655364706807,0.8659623914278074,1.289872330365408,True,False,False
12045,core_targeted,50,42,22,FEOBHI_09880 50S ribosomal protein L34,core,1,0,8.752305,6.468823,4.155952,False,False,False,0.02275010483042703,-0.10737162829157743,-0.24358069844910574,True,False,False
12045,core_targeted,50,42,130,FEOBHI_02965 50S ribosomal protein L29,core,1,0,11.488028,9.192352,6.758204,False,False,False,0.44842270401238876,0.3977215672088014,0.38905717066919354,True,False,False
12045,core_targeted,50,42,132,FEOBHI_10235 F0F1 ATP synthase subunit C,core,1,0,11.059567,8.765975,6.306065,False,False,False,0.3817550963934512,0.3186476445819943,0.2791368964200899,True,False,False
12045,core_targeted,50,42,141,FEOBHI_05750 DNA-directed RNA polymerase subunit omega,core,1,0,11.367662,9.051659,6.380964,False,False,False,0.4296940139830487,0.3716292887882176,0.29734571853228003,True,False,False
12045,core_targeted,50,42,149,"FEOBHI_09375 Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)",core,1,0,11.511559,10.265596,7.815316,False,False,False,0.4520840768675173,0.5967604764738061,0.646053450468146,True,False,False
12045,core_targeted,50,42,174,"FEOBHI_09895 Ribosome-associated protein YbcJ, S4-like RNA-binding protein",core,1,0,11.511559,10.659158,8.22811,False,False,False,0.4520840768675173,0.6697486797231638,0.7464084954617971,True,False,False
12045,core_targeted,50,42,231,FEOBHI_05430 30S ribosomal protein S15,core,1,0,10.806566,8.51296,6.023761,False,False,False,0.3423886863930106,0.2717246432629233,0.21050549523236003,True,False,False
12045,core_targeted,50,42,237,FEOBHI_02935 50S ribosomal protein L23,core,1,0,10.192955,7.901246,5.537426,False,False,False,0.24691213805217244,0.15827897075775868,0.09227177379506328,True,False,False
12045,core_targeted,50,42,244,FEOBHI_02945 30S ribosomal protein S19,core,1,0,11.09034,8.777511,6.442872,False,False,False,0.3865433088311236,0.3207870582263113,0.31239627674162185,True,False,False
12045,core_targeted,50,42,288,FEOBHI_06740 30S ribosomal protein S6,core,1,0,5.626793,3.306141,0.542174,False,False,False,-0.4635728221670838,-0.6939081247751947,-1.1221323580833722,True,False,False
12045,core_targeted,50,42,395,FEOBHI_03710 ribosome silencing factor,core,1,0,10.340234,8.03662,5.761349,False,False,False,0.26982843284331925,0.18338481183661912,0.14671007168726474,True,False,False
12045,core_targeted,50,42,398,FEOBHI_10245 ATP synthase protein I,core,1,0,11.511559,10.196145,7.737961,False,False,False,0.4520840768675173,0.5838804125858515,0.6272475460570259,True,False,False
12045,core_targeted,50,42,436,FEOBHI_02975 50S ribosomal protein L14,core,1,0,8.314352,6.063406,4.576371,False,False,False,-0.045394437518903576,-0.1825584054619977,-0.14137192685556052,True,False,False
12045,core_targeted,50,42,480,"FEOBHI_13090 5S rRNA maturation ribonuclease M5, contains TOPRIM domain",core,1,0,11.511559,9.851023,7.452806,False,False,False,0.4520840768675173,0.5198756695419986,0.5579230334546996,True,False,False
12045,core_targeted,50,42,505,FEOBHI_05900 cell division protein FtsL,core,1,0,-3.73333,-1.367174,2.039816,True,True,False,-1.9199877757544392,-1.5605996881585307,-0.7580380875891741,False,False,False
12045,core_targeted,50,42,550,FEOBHI_07560 50S ribosomal protein L11,core,1,0,5.716631,3.507859,2.404386,False,False,False,-0.4495942231037616,-0.6564984297765568,-0.66940686050415,True,False,False
12045,core_targeted,50,42,566,FEOBHI_02960 50S ribosomal protein L16,core,1,0,11.511559,9.745883,7.433238,False,False,False,0.4520840768675173,0.5003768874196455,0.5531658239980802,True,False,False
12045,core_targeted,50,42,574,FEOBHI_00750 antiholin-like murein hydrolase modulator LrgA,core,1,0,11.511559,10.513012,8.09941,False,False,False,0.4520840768675173,0.642645112935515,0.7151200215724413,True,False,False
12045,core_targeted,50,42,646,FEOBHI_07515 30S ribosomal protein S7,core,1,0,11.511559,10.27247,7.844415,False,False,False,0.4520840768675173,0.5980352969827376,0.6531277573967114,True,False,False
12045,core_targeted,50,42,674,FEOBHI_06645 Cys-tRNA(Pro) deacylase,core,1,0,11.511559,9.645211,6.901175,False,False,False,0.4520840768675173,0.4817067200825568,0.4238150914184955,True,False,False
12045,core_targeted,50,42,803,"FEOBHI_08710 DNA polymerase III, epsilon subunit or related 3'-5' exonuclease",core,1,0,11.511559,9.906854,7.497316,False,False,False,0.4520840768675173,0.5302298307049534,0.5687439345643752,True,False,False
12045,core_targeted,50,42,809,"FEOBHI_06155 23S rRNA accumulation protein YceD (essential in plants, uncharacterized in bacteria)",core,1,0,6.394153,4.079894,1.283176,False,False,False,-0.3441732609877282,-0.5504114426036427,-0.9419861131031021,True,False,False
12045,core_targeted,50,42,826,FEOBHI_11815 16S rRNA C1402 N4-methylase RsmH,core,1,0,8.998175,6.64954,2.979264,False,False,False,0.061006946608951,-0.07385668242125926,-0.5296473011213578,True,False,False
12045,core_targeted,50,42,844,FEOBHI_11595 aminoacyl-tRNA hydrolase,core,1,0,11.511559,10.146288,7.698518,False,False,False,0.4520840768675173,0.5746341620601321,0.6176584918564207,True,False,False
12045,core_targeted,50,42,973,FEOBHI_11750 tRNA (guanosine(46)-N7)-methyltransferase TrmB,core,1,0,11.511559,10.544196,8.104134,False,False,False,0.4520840768675173,0.6484283545343684,0.716268481173477,True,False,False
12045,core_targeted,50,42,1019,FEOBHI_03865 tRNA A22 N1-methylase,core,1,0,9.56729,7.242072,4.694364,False,False,False,0.14956001330592367,0.03603158435182474,-0.11268644977998304,True,False,False
12045,core_targeted,50,42,1151,FEOBHI_06105 tRNA G18 (ribose-2'-O)-methylase SpoU,core,1,0,11.511559,10.824371,8.428185,False,False,False,0.4520840768675173,0.7003883248703988,0.7950490658845862,True,False,False
12045,core_targeted,50,42,1210,FEOBHI_10020 RNA polymerase sigma factor SigB,core,1,0,11.511559,10.654095,8.224989,False,False,False,0.4520840768675173,0.6688097189671673,0.7456497438921885,True,False,False
12045,core_targeted,50,42,1257,FEOBHI_03080 tRNA pseudouridine(38-40) synthase TruA,core,1,0,11.511559,10.530712,8.087309,False,False,False,0.4520840768675173,0.6459276737455363,0.7121781270694487,True,False,False
12045,core_targeted,50,42,1324,FEOBHI_11660 16S rRNA (cytidine(1402)-2'-O)-methyltransferase,core,1,0,11.511559,9.421683,7.008477,False,False,False,0.4520840768675173,0.44025224252648576,0.44990146146725774,True,False,False
12045,core_targeted,50,42,1349,"FEOBHI_08050 Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific",core,1,0,11.511559,9.436522,6.915156,False,False,False,0.4520840768675173,0.44300421539992685,0.42721403588972373,True,False,False
12045,core_targeted,50,42,1439,"FEOBHI_05815 Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific",core,1,0,6.732054,4.430868,1.283635,False,False,False,-0.29159659407511174,-0.4853214144829398,-0.9418745248395806,True,False,False
12045,core_targeted,50,42,1573,FEOBHI_08110 tryptophan--tRNA ligase,core,1,0,11.511559,10.183446,7.747034,False,False,False,0.4520840768675173,0.581525314296221,0.6294532983771357,True,False,False
12045,core_targeted,50,42,1661,FEOBHI_01075 6-phospho-N-acetylmuramidase,core,1,0,11.511559,10.76058,8.195593,False,False,False,0.4520840768675173,0.6885579386199991,0.738503232793109,True,False,False
12045,core_targeted,50,42,1758,FEOBHI_03485 tRNA guanosine(34) transglycosylase Tgt,core,1,0,11.511559,9.441016,6.966382,False,False,False,0.4520840768675173,0.4438376520259288,0.43966767507741744,True,False,False
12045,core_targeted,50,42,1794,FEOBHI_04615 30S ribosomal protein S1,core,1,0,11.511559,10.25877,7.812658,False,False,False,0.4520840768675173,0.5954945578246984,0.6454072596087993,True,False,False
12045,core_targeted,50,42,2011,FEOBHI_03305 Replication initiation and membrane attachment protein DnaB,core,1,0,11.511559,9.357508,6.861448,False,False,False,0.4520840768675173,0.4283506413974957,0.4141569934992845,True,False,False
12045,core_targeted,50,42,2069,FEOBHI_11520 lysine--tRNA ligase,core,1,0,11.511559,10.3702,7.936995,False,False,False,0.4520840768675173,0.6161598544947935,0.6756350372154883,True,False,False
12045,core_targeted,50,42,2217,FEOBHI_09905 DNA topoisomerase (ATP-hydrolyzing) subunit B,core,1,0,11.511559,10.918487,8.465419,False,False,False,0.4520840768675173,0.717842646519889,0.8041010863725142,True,False,False
12045,core_targeted,50,42,2218,FEOBHI_03315 threonine--tRNA ligase,core,1,0,11.511559,11.098183,8.654992,False,False,False,0.4520840768675173,0.7511682424135389,0.8501884978769969,True,False,False
12045,core_targeted,50,42,2282,FEOBHI_11800 leucine--tRNA ligase,core,1,0,11.307644,9.011768,6.494119,False,False,False,0.42035534261255436,0.3642312869084116,0.3248550212747053,True,False,False
12045,core_targeted,50,42,2292,FEOBHI_03280 DNA polymerase I,core,1,0,11.511559,9.36166,7.001501,False,False,False,0.4520840768675173,0.4291206522722535,0.44820551435107947,True,False,False
12045,core_targeted,50,42,2325,FEOBHI_07535 DNA-directed RNA polymerase subunit beta,core,1,0,9.589687,7.29173,5.054408,False,False,False,0.15304493820653614,0.04524092925035816,-0.02515554618231897,True,False,False
12045,core_targeted,50,42,2335,FEOBHI_05475 PolC-type DNA polymerase III,core,1,0,10.705921,8.402868,5.945323,False,False,False,0.3267285414351079,0.25130748593541635,0.19143630086613367,True,False,False
12045,core_targeted,50,42,2428,FEOBHI_03605 tRNA 5-hydroxyU34 O-methylase TrmR/YrrM,core,1,0,7.515557,5.212949,2.446568,False,False,False,-0.16968521690832084,-0.34028025963196085,-0.6591519233976945,True,False,False
12045,core_targeted,50,42,2802,ELEGCC_12385 RNA polymerase sigma factor SigS,core,0,1,-11.512916,-9.932516,-7.526699,False,False,False,-0.4160556242844772,-0.483127376448247,-0.5207713155198195,True,False,False
12045,core_targeted,50,42,3154,HCCNHA_03895 retron St85 family RNA-directed DNA polymerase,core,0,1,-11.512916,-10.146106,-8.064083,False,False,False,-0.4160556242844772,-0.5266309020004987,-0.6639238076988065,True,False,False
12045,core_targeted,50,42,4036,MANKBP_13220 23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),core,0,1,-11.512916,-10.572214,-7.308648,False,False,False,-0.4160556242844772,-0.6134196105824496,-0.4626852093608711,True,False,False
12045,core_targeted,50,42,4950,AHNEJH_00725 DnaB-2 domain-containing protein,core,0,1,-11.512916,-9.810769,-7.412574,False,False,False,-0.4160556242844772,-0.4583302243090553,-0.4903698183224209,True,False,False
12045,core_targeted,50,42,5055,BNOEEK_03455 RNA polymerase subunit sigma-70,core,0,1,-11.512916,-10.858489,-8.403915,False,False,False,-0.4160556242844772,-0.6717274516680382,-0.7544508753490705,True,False,False
12045,core_targeted,50,123,10,FEOBHI_03040 50S ribosomal protein L36,core,1,0,11.511559,9.989096,7.349535,False,False,False,0.4520840768675173,0.5454820547805342,0.5328166466091077,True,False,False
12045,core_targeted,50,123,22,FEOBHI_09880 50S ribosomal protein L34,core,1,0,9.088973,6.776426,4.207534,False,False,False,0.07513491960202213,-0.050324986887904925,-0.23104051150146962,True,False,False
12045,core_targeted,50,123,55,FEOBHI_06150 50S ribosomal protein L32,core,1,0,11.511559,9.621551,7.054076,False,False,False,0.4520840768675173,0.47731884501108196,0.46098711120215097,True,False,False
12045,core_targeted,50,123,82,FEOBHI_05675 50S ribosomal protein L28,core,1,0,11.511559,10.806566,8.28556,False,False,False,0.4520840768675173,0.697086291242013,0.7603752617783749,True,False,False
12045,core_targeted,50,123,130,FEOBHI_02965 50S ribosomal protein L29,core,1,0,11.511559,9.49977,6.903551,False,False,False,0.4520840768675173,0.4547338993610699,0.4243927247826067,True,False,False
12045,core_targeted,50,123,179,FEOBHI_00195 30S ribosomal protein S18,core,1,0,11.511559,10.639056,8.092755,False,False,False,0.4520840768675173,0.6660206550111272,0.7135021133072224,True,False,False
12045,core_targeted,50,123,202,FEOBHI_10295 type B 50S ribosomal protein L31,core,1,0,11.511559,9.528853,6.852422,False,False,False,0.4520840768675173,0.4601274991372197,0.4119626674283805,True,False,False
12045,core_targeted,50,123,230,FEOBHI_05075 30S ribosomal protein S14,core,1,0,11.511559,10.25199,7.695103,False,False,False,0.4520840768675173,0.5942371701245884,0.6168282654513535,True,False,False
12045,core_targeted,50,123,231,FEOBHI_05430 30S ribosomal protein S15,core,1,0,11.13835,8.829911,6.168196,False,False,False,0.394013561297008,0.3305049218672783,0.24561933148884146,True,False,False
12045,core_targeted,50,123,244,FEOBHI_02945 30S ribosomal protein S19,core,1,0,11.297982,8.997211,6.497841,False,False,False,0.41885195624876814,0.3615316124614353,0.3257598829671387,True,False,False
12045,core_targeted,50,123,302,FEOBHI_02920 30S ribosomal protein S10,core,1,0,5.918808,3.609151,0.950163,False,False,False,-0.41813591790078175,-0.6377132800834107,-1.0229454647372607,True,False,False
12045,core_targeted,50,123,386,FEOBHI_05445 30S ribosome-binding factor RbfA,core,1,0,11.511559,10.293377,7.631978,False,False,False,0.4520840768675173,0.6019126133022356,0.6014818403210846,True,False,False
12045,core_targeted,50,123,436,FEOBHI_02975 50S ribosomal protein L14,core,1,0,8.284614,6.007148,4.219967,False,False,False,-0.05002160618856538,-0.19299175608630173,-0.22801790391898044,True,False,False
12045,core_targeted,50,123,550,FEOBHI_07560 50S ribosomal protein L11,core,1,0,6.374101,4.072043,2.222147,False,False,False,-0.34729330894536026,-0.551867453051071,-0.7137112909091414,True,False,False
12045,core_targeted,50,123,646,FEOBHI_07515 30S ribosomal protein S7,core,1,0,11.511559,10.474297,7.910958,False,False,False,0.4520840768675173,0.635465206621392,0.6693051382671034,True,False,False
12045,core_targeted,50,123,664,FEOBHI_07195 Ribosomal protein S18 acetylase RimI and related acetyltransferases,core,1,0,11.465038,9.156693,6.512913,False,False,False,0.4448455095905875,0.39110841263679297,0.32942406228695514,True,False,False
12045,core_targeted,50,123,716,FEOBHI_03010 30S ribosomal protein S5,core,1,0,11.511559,9.636045,6.670105,False,False,False,0.4520840768675173,0.48000683576703945,0.3676392743119411,True,False,False
12045,core_targeted,50,123,749,FEOBHI_10230 F0F1 ATP synthase subunit B,core,1,0,10.639056,8.334516,5.703391,False,False,False,0.3163244916302476,0.23863123754634413,0.1326198046345894,True,False,False
12045,core_targeted,50,123,773,FEOBHI_03000 50S ribosomal protein L6,core,1,0,9.482405,7.21217,5.049002,False,False,False,0.1363520903614001,0.03048609659243159,-0.026469807952683024,True,False,False
12045,core_targeted,50,123,780,FEOBHI_02985 50S ribosomal protein L5,core,1,0,11.511559,9.887895,7.278672,False,False,False,0.4520840768675173,0.526713781529971,0.5155890232585135,True,False,False
12045,core_targeted,50,123,787,FEOBHI_06170 16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,core,1,0,10.695338,8.381815,5.488953,False,False,False,0.32508184945746876,0.24740309312562084,0.08048742107681346,True,False,False
12045,core_targeted,50,123,919,FEOBHI_02930 50S ribosomal protein L4,core,1,0,11.511559,9.589687,6.979127,False,False,False,0.4520840768675173,0.4714094937313914,0.44276613350569904,True,False,False
12045,core_targeted,50,123,1168,FEOBHI_03780 16S rRNA (uracil(1498)-N(3))-methyltransferase,core,1,0,11.511559,10.629155,8.056739,False,False,False,0.4520840768675173,0.6641844609670583,0.7047462028519071,True,False,False
12045,core_targeted,50,123,1210,FEOBHI_10020 RNA polymerase sigma factor SigB,core,1,0,11.511559,10.830378,8.272401,False,False,False,0.4520840768675173,0.7015023555362633,0.7571761551124072,True,False,False
12045,core_targeted,50,123,1257,FEOBHI_03080 tRNA pseudouridine(38-40) synthase TruA,core,1,0,11.511559,10.711254,8.136415,False,False,False,0.4520840768675173,0.6794101649185805,0.7241163694844505,True,False,False
12045,core_targeted,50,123,1366,FEOBHI_10215 ATP synthase F1 subunit gamma,core,1,0,11.511559,10.424903,7.892265,False,False,False,0.4520840768675173,0.6263048219518895,0.6647606515350619,True,False,False
12045,core_targeted,50,123,1395,FEOBHI_05580 ribosome biogenesis GTPase YlqF,core,1,0,9.111401,6.809444,4.388338,False,False,False,0.07862466803578302,-0.04420162006161755,-0.18708494636478604,True,False,False
12045,core_targeted,50,123,1439,"FEOBHI_05815 Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific",core,1,0,7.363934,5.035198,1.790232,False,False,False,-0.19327742873158166,-0.3732451447473342,-0.8187148744361136,True,False,False
12045,core_targeted,50,123,1570,FEOBHI_12075 putative tRNA-dihydrouridine synthase,core,1,0,11.511559,9.56729,7.137341,False,False,False,0.4520840768675173,0.46725584884652993,0.48122980567299206,True,False,False
12045,core_targeted,50,123,1573,FEOBHI_08110 tryptophan--tRNA ligase,core,1,0,11.511559,10.362624,7.796279,False,False,False,0.4520840768675173,0.6147548442859391,0.6414253333163847,True,False,False
12045,core_targeted,50,123,1719,FEOBHI_03860 RNA polymerase sigma factor RpoD,core,1,0,9.161222,6.849149,4.13574,False,False,False,0.08637670819622485,-0.03683811288862899,-0.24849447183101456,True,False,False
12045,core_targeted,50,123,1792,FEOBHI_05870 cell division protein FtsZ,core,1,0,11.511559,9.880877,7.406549,False,False,False,0.4520840768675173,0.525412255441568,0.5466774162309238,True,False,False
12045,core_targeted,50,123,1962,FEOBHI_05885 UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,core,1,0,11.511559,10.727427,8.154094,False,False,False,0.4520840768675173,0.6824095353129577,0.728414340967667,True,False,False
12045,core_targeted,50,123,1978,FEOBHI_10105 UDP-N-acetylmuramyl pentapeptide synthase,core,1,0,11.278934,8.975291,6.474855,False,False,False,0.41588812852599877,0.35746642980857274,0.3201717177703962,True,False,False
12045,core_targeted,50,123,1984,FEOBHI_09885 chromosomal replication initiator protein DnaA,core,1,0,11.511559,10.634093,8.061265,False,False,False,0.4520840768675173,0.6651002397964302,0.7058465263392673,True,False,False
12045,core_targeted,50,123,2081,FEOBHI_10220 F0F1 ATP synthase subunit alpha,core,1,0,11.511559,10.487036,7.93566,False,False,False,0.4520840768675173,0.6378277231275424,0.6753104831157039,True,False,False
12045,core_targeted,50,123,2217,FEOBHI_09905 DNA topoisomerase (ATP-hydrolyzing) subunit B,core,1,0,11.511559,11.098183,8.515338,False,False,False,0.4520840768675173,0.7511682424135389,0.8162369785876095,True,False,False
12045,core_targeted,50,123,2224,FEOBHI_04310 DNA-directed DNA polymerase,core,0,1,10.812467,8.517125,6.152013,True,True,True,3.429373403729715,3.274653552777703,3.1230694251769933,True,False,True
12045,core_targeted,50,123,2234,FEOBHI_04990 DNA topoisomerase IV subunit B,core,1,0,10.146288,7.848074,5.553485,False,False,False,0.2396508534900935,0.14841793553795887,0.09617590434820378,True,False,False
12045,core_targeted,50,123,2259,FEOBHI_02905 Putative DNA topoisomerase 3,core,1,0,11.347254,9.041536,6.621232,False,False,False,0.42651857319313485,0.3697519236424635,0.3557576769195983,True,False,False
12045,core_targeted,50,123,2293,FEOBHI_03405 valine--tRNA ligase,core,1,0,11.511559,10.424903,7.971645,False,False,False,0.4520840768675173,0.6263048219518895,0.6840588571087767,True,False,False
12045,core_targeted,50,123,2325,FEOBHI_07535 DNA-directed RNA polymerase subunit beta,core,1,0,9.887895,7.582741,5.036229,False,False,False,0.1994454599175627,0.0992104944416085,-0.029575073508151185,True,False,False
12045,core_targeted,50,123,2454,"FEOBHI_02565 DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains",core,1,0,11.288412,9.004949,6.730151,False,False,False,0.41736288488658296,0.3629666664471949,0.38223715856338075,True,False,False
12045,core_targeted,50,123,2542,FEOBHI_06400 UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase,core,1,0,-10.361382,-8.062798,-5.538438,True,True,True,-2.951298373484253,-2.8023394023415005,-2.6004001886451937,True,False,True
12045,core_targeted,50,123,2552,FEOBHI_09900 DNA replication/repair protein RecF,core,1,0,-10.038802,-7.724606,-4.97395,True,True,True,-2.9011056211317245,-2.739619865309707,-2.4631665596719614,True,False,True
12045,core_targeted,50,123,3181,HCCNHA_08505 tetracycline resistance ribosomal protection protein Tet(M),core,0,1,-11.512916,-9.417639,-6.858192,False,False,False,-0.4160556242844772,-0.37825839978376496,-0.34268926787958814,True,False,False
12045,core_targeted,50,123,3249,MDBBCG_01380 30S ribosomal protein S6,core,0,1,-2.43375,-0.149509,1.795391,False,False,True,1.1477826528263568,1.5094532453147442,1.9625188751386544,False,True,False
12045,core_targeted,50,123,3833,"GFNPHG_08900 RNA-directed DNA polymerase, eukaryota, reverse transcriptase zinc-binding domain protein",core,0,1,-11.512916,-10.673224,-8.112259,False,False,False,-0.4160556242844772,-0.633993097712151,-0.6767573019286587,True,False,False
12045,core_targeted,50,123,4036,MANKBP_13220 23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),core,0,1,-11.512916,-10.321874,-7.101231,False,False,False,-0.4160556242844772,-0.5624309285900776,-0.40743187009083537,True,False,False
12045,core_targeted,50,123,5474,NACMCJ_09215 RNA polymerase sigma factor SigS,core,0,1,-11.512916,-10.156981,-7.579262,False,False,False,-0.4160556242844772,-0.5288458972735955,-0.5347734526255095,True,False,False
12045,phage_targeted,5,7,417,FEOBHI_04295 Phage protein,phage,0,1,11.511559,9.237874,7.083889,True,True,True,3.549788299637772,3.421454070303149,3.371309737136013,True,False,True
12045,phage_targeted,5,7,1767,FEOBHI_09040 phage major capsid protein,phage,0,1,11.3174,9.018636,6.70189,True,True,True,3.5163454397929836,3.3768001729529704,3.269549898994421,True,False,True
12045,phage_targeted,5,7,3125,HCCNHA_06185 Phi ETA orf 17-like protein,phage,0,1,-11.512916,-10.100904,-8.095427,False,False,False,-0.4160556242844772,-0.5174242614180141,-0.6722734640243732,True,False,False
