gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
1565	FEOBHI_05650 phosphate acyltransferase PlsX	other	1572	315	87039	3.700981380939483	314	44	1	86995	0.9968253968253968	0.9994944794862073	0.0005055205137926677	620827.9545454546	5.79297126403541
2140	FEOBHI_07165 arginine--tRNA ligase	core	1617	321	87033	3.893037462234497	320	45	1	86988	0.9968847352024922	0.999482954741305	0.0005170452586949778	618581.3333333334	5.791396810344422
3330	MDBBCG_05420 superantigen-like protein SSL1	other	1665	270	87084	4.960641212463377	269	39	1	87045	0.9962962962962963	0.9995521565385146	0.0004478434614854623	600387.3076923077	5.778431502596121
1439	FEOBHI_05815 Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	core	1743	309	87045	4.045238990783687	308	45	1	87000	0.9967637540453075	0.9994830260210236	0.0005169739789763915	595466.6666666666	5.774857455343719
1688	FEOBHI_10110 D-alanine--D-alanine ligase	other	1545	312	87042	3.131840877532958	307	9	5	87033	0.9839743589743589	0.9998966016405874	0.00010339835941269732	593758.4666666667	5.773609815475697
235	FEOBHI_04630 DNA-binding protein HU	other	1602	309	87045	3.6469656825065613	306	15	3	87030	0.9902912621359223	0.9998276753403412	0.00017232465965879716	591804.0	5.772177896228563
2692	ELEGCC_11555 Secreted protein	other	1626	327	87027	5.248929023742676	324	16	3	87011	0.9908256880733946	0.9998161490112264	0.000183850988773599	587324.25	5.768877932775126
1456	FEOBHI_03375 hydroxymethylbilane synthase	other	1698	342	87012	3.5650858950614914	341	51	1	86961	0.9970760233918129	0.999413873948421	0.0005861260515790925	581445.1176470588	5.764508728130859
1550	FEOBHI_06310 Pyruvate dehydrogenase E1 component subunit beta	other	1596	321	87033	4.309765648841857	319	24	2	87009	0.9937694704049844	0.999724242528696	0.00027575747130398814	578247.3125	5.762113622991931
2074	FEOBHI_03320 Amino acid permease	resistance	1758	300	87054	3.6857193326950073	299	45	1	87009	0.9966666666666667	0.9994830794679165	0.0005169205320835344	578126.4666666667	5.762022851859423
394	FEOBHI_02950 50S ribosomal protein L22	core	1761	360	86994	4.38842535018921	358	27	2	86967	0.9944444444444445	0.999689633767846	0.00031036623215394165	576559.0	5.760843755799584
666	FEOBHI_11525 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	other	1569	240	87114	4.426295318603516	238	18	2	87096	0.9916666666666667	0.999793374199325	0.00020662580067497762	575801.3333333334	5.760272666201387
5305	PCLKBG_05880 Thioredoxin domain-containing protein	other	1731	291	87063	5.356175470352174	290	44	1	87019	0.9965635738831615	0.9994946188392314	0.0005053811607686388	573534.3181818182	5.758559409597492
1006	FEOBHI_06570 7-cyano-7-deazaguanine synthase QueC	other	1545	297	87057	4.909672718048096	296	45	1	87012	0.9966329966329966	0.9994830972810917	0.0005169027189083015	572345.6	5.757658348458532
1796	FEOBHI_08005 diglucosyl diacylglycerol synthase	other	1710	330	87024	3.849364719390869	329	50	1	86974	0.996969696969697	0.9994254458540173	0.0005745541459827174	572288.92	5.757615337679416
1926	FEOBHI_03350 trigger factor	other	1602	309	87045	3.641658964157105	308	47	1	86998	0.9967637540453075	0.9994600493997358	0.0005399506002642311	570114.5531914893	5.755962127287394
868	FEOBHI_11310 ATP-dependent Clp endopeptidase proteolytic subunit ClpP	other	1719	276	87078	3.8332350444793697	274	21	2	87057	0.9927536231884058	0.9997588369048439	0.00024116309515606697	567943.2857142857	5.754304969635157
696	FEOBHI_11705 UPF0478 protein MW1682	other	1620	333	87021	3.335513956546783	332	51	1	86970	0.996996996996997	0.9994139345675181	0.0005860654324818148	566157.6470588235	5.75293737768076
1345	FEOBHI_10670 pantoate--beta-alanine ligase	other	1653	351	87003	4.032732105255129	349	27	2	86976	0.9943019943019943	0.9996896658735905	0.00031033412640943414	562122.6666666666	5.749831097852593
2232	FEOBHI_05045 transketolase	other	1662	312	87042	4.014256649017332	310	24	2	87018	0.9935897435897436	0.9997242710415661	0.0002757289584338595	561991.25	5.74972955381408
326	FEOBHI_02980 50S ribosomal protein L24	core	1788	309	87045	3.6987895703315723	308	48	1	86997	0.9967637540453075	0.9994485610890919	0.000551438910908151	558230.75	5.746813755813479
823	FEOBHI_05855 Cell division protein SepF	other	1746	327	87027	4.211303091049194	326	51	1	86976	0.9969418960244648	0.9994139749732841	0.0005860250267158468	555964.2352941176	5.745046854686384
996	FEOBHI_09410 tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	core	1839	348	87006	3.504327130317687	345	18	3	86988	0.9913793103448276	0.9997931177160195	0.00020688228398041514	555756.6666666666	5.7448846810501655
1504	FEOBHI_00855 L-lactate dehydrogenase	other	1710	288	87066	4.657265920639044	287	45	1	87021	0.9965277777777778	0.999483150713252	0.0005168492867479843	555000.6	5.744293452629971
4850	GGOKJO_11790 Putative lipoprotein	other	1707	306	87048	5.21893054008484	305	48	1	87000	0.9967320261437909	0.9994485800937414	0.0005514199062586159	552812.5	5.742577854589817
239	FEOBHI_06225 UPF0358 protein SaurJH1_1194	other	1674	345	87009	3.9396140432357787	342	18	3	86991	0.991304347826087	0.9997931248491535	0.00020687515084646417	550943.0	5.741106669512444
1008	FEOBHI_02790 molybdate ABC transporter permease subunit	resistance	1710	345	87009	3.5677464628219604	342	18	3	86991	0.991304347826087	0.9997931248491535	0.00020687515084646417	550943.0	5.741106669512444
4484	JICCIG_03900 FERM domain-containing protein	resistance	1704	342	87012	5.1978101682662965	340	27	2	86985	0.9941520467836257	0.9996896979726935	0.0003103020273065784	547683.3333333334	5.738529525023183
600	FEOBHI_09955 50S ribosomal protein L9	core	1593	288	87066	4.268490581512451	283	9	5	87057	0.9826388888888888	0.9998966301426504	0.00010336985734959685	547491.8	5.738377618961617
3282	MDBBCG_03335 DUF1433 domain-containing protein	other	1632	300	87054	5.265116229057313	299	48	1	87006	0.9966666666666667	0.9994486180991109	0.0005513819008891033	541974.875	5.733979153878283
1114	FEOBHI_05505 UMP kinase	other	1650	300	87054	3.6065341734886167	298	24	2	87030	0.9933333333333333	0.9997243090495554	0.00027569095044455166	540311.25	5.7326440102229945
1628	FEOBHI_03480 tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	core	1710	282	87072	3.512283549308778	279	15	3	87057	0.9893617021276596	0.9998277287761852	0.00017227122381477397	539753.4	5.732195386710924
5069	IIMCMO_01710 Dodecin domain-containing protein	other	1596	285	87069	5.160698413848873	284	46	1	87023	0.9964912280701754	0.9994716833775511	0.0005283166224488624	537272.4347826086	5.730194559293983
2218	FEOBHI_03315 threonine--tRNA ligase	core	1671	333	87021	4.1377235412597635	332	54	1	86967	0.996996996996997	0.9993794601303134	0.0006205398696866273	534686.0	5.728098812859747
2014	FEOBHI_09960 replicative DNA helicase	other	1641	333	87021	3.9508369922637936	331	27	2	86994	0.993993993993994	0.9996897300651567	0.00031026993484331366	533241.0	5.7269235341949365
1499	FEOBHI_03810 Phosphate starvation-inducible protein PhoH, putative ATPase	other	1494	294	87060	4.570371804237364	293	48	1	87012	0.9965986394557823	0.9994486560992419	0.0005513439007580978	531135.75	5.72520553415346
414	FEOBHI_10055 Holo-[acyl-carrier-protein] synthase	other	1674	330	87024	3.611667559146881	327	18	3	87006	0.990909090909091	0.9997931605074463	0.00020683949255377826	526869.6666666666	5.721703195766758
1891	FEOBHI_10195 UDP-N-acetylglucosamine 1-carboxyvinyltransferase	other	1653	291	87063	4.921254405975342	290	48	1	87015	0.9965635738831615	0.9994486750973433	0.0005513249026566968	525715.625	5.720750885046647
4870	GGOKJO_05245 Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	core	1539	300	87054	5.0388246154785055	299	50	1	87004	0.9966666666666667	0.9994256438532405	0.0005743561467594826	520283.92	5.7162404037104055
4382	IPGIMP_12545 Transcriptional activator RinB	other	1689	342	87012	4.242138729095457	341	57	1	86955	0.9970760233918129	0.9993449179423528	0.0006550820576472211	520204.4736842105	5.716174082746459
318	FEOBHI_06065 thioredoxin	other	1665	288	87066	3.1449730968475342	286	24	2	87042	0.9930555555555556	0.9997243470470677	0.0002756529529322583	518625.25	5.71485365718597
1938	FEOBHI_08370 putative histidine transporter YuiF, NhaC family	other	1545	288	87066	4.298728942871094	286	24	2	87042	0.9930555555555556	0.9997243470470677	0.0002756529529322583	518625.25	5.71485365718597
1446	FEOBHI_07300 mevalonate kinase	other	1569	321	87033	3.8902828407287595	318	18	3	87015	0.9906542056074766	0.999793181896522	0.00020681810347799112	512421.6666666667	5.709627484684742
1919	FEOBHI_06920 penicillin-binding protein PBP4	other	1614	318	87036	4.892005944252013	317	54	1	86982	0.9968553459119497	0.9993795670756929	0.0006204329243071833	510616.55555555556	5.7080948916861365
3614	GLIPDI_10250 hypothetical protein	other	1710	354	87000	4.26723324775697	352	30	2	86970	0.9943502824858758	0.9996551724137931	0.0003448275862068965	510224.0	5.707760883169147
2552	FEOBHI_09900 DNA replication/repair protein RecF	core	1647	282	87072	3.529136905670166	281	48	1	87024	0.9964539007092199	0.9994487320837927	0.0005512679162072767	509453.0	5.707104124000589
2380	FEOBHI_08445 Uncharacterized HEPN domain protein YutE, UPF0331/DUF86 family	other	1683	318	87036	3.5468449401855486	315	18	3	87018	0.9905660377358491	0.999793189025231	0.00020681097476906108	507605.0	5.705525891322027
1489	FEOBHI_08175 Beta-ketoacyl-[acyl-carrier-protein] synthase III	other	1653	282	87072	3.0447487163543703	278	12	4	87060	0.9858156028368794	0.9998621830209482	0.0001378169790518192	504222.5	5.702622221363868
983	FEOBHI_02955 30S ribosomal protein S3	core	1524	282	87072	3.5358032393455505	278	12	4	87060	0.9858156028368794	0.9998621830209482	0.0001378169790518192	504222.5	5.702622221363868
1128	FEOBHI_11070 trehalose operon repressor	other	1770	363	86991	4.652753872871398	362	63	1	86928	0.9972451790633609	0.9992757871503949	0.0007242128496051316	499491.04761904763	5.698527708769229
574	FEOBHI_00750 antiholin-like murein hydrolase modulator LrgA	core	1686	312	87042	4.247259092330933	309	18	3	87024	0.9903846153846154	0.9997932032811746	0.00020679671882539464	497970.6666666667	5.697203761072962
4848	GGOKJO_11815 Csa1 family protein	other	1665	258	87096	5.0282012748718214	257	45	1	87051	0.9961240310077519	0.9994833287406999	0.0005166712593000827	497157.93333333335	5.696494374003986
1784	FEOBHI_05570 ADP-forming succinate--CoA ligase subunit beta	other	1668	309	87045	3.497124340534209	307	27	2	87018	0.9935275080906149	0.9996898156126142	0.0003101843873858349	494713.44444444444	5.694353713009613
1931	FEOBHI_08510 Fe-S cluster assembly protein SufD	iron_fes	1707	285	87069	3.3633893299102784	284	50	1	87019	0.9964912280701754	0.9994257428016861	0.0005742571983139809	494267.92	5.693962423895742
912	FEOBHI_11695 dTMP kinase	other	1614	258	87096	3.578145470619197	255	15	3	87081	0.9883720930232558	0.9998277762469	0.00017222375310002756	493459.0	5.6932510743036016
1257	FEOBHI_03080 tRNA pseudouridine(38-40) synthase TruA	core	1620	357	86997	4.290423312187195	356	63	1	86934	0.9971988795518207	0.999275837097831	0.0007241629021690403	491246.09523809527	5.6912991113258995
438	FEOBHI_05260 DNA-binding transcriptional regulator, MerR family	other	1620	306	87048	5.083454790115356	304	27	2	87021	0.9934640522875817	0.9996898263027295	0.00031017369727047146	489896.0	5.690103893457107
918	FEOBHI_03290 dephospho-CoA kinase	other	1524	303	87051	4.284928932189941	302	54	1	86997	0.9966996699669967	0.9993796739842161	0.0006203260157838508	486538.77777777775	5.687117459822804
2197	FEOBHI_09975 cell wall metabolism sensor histidine kinase WalK	other	1851	369	86985	3.718961000442505	368	66	1	86919	0.997289972899729	0.9992412484911192	0.0007587515088808415	484639.2727272727	5.685418604266328
636	FEOBHI_12915 6,7-dimethyl-8-ribityllumazine synthase	other	1704	300	87054	3.9210898780822756	298	27	2	87027	0.9933333333333333	0.9996898476807499	0.0003101523192501206	480260.1111111111	5.681476517008039
1002	FEOBHI_00435 Putative N-acetylmannosamine-6-phosphate 2-epimerase	other	1710	282	87072	3.5211121487617523	281	51	1	87021	0.9964539007092199	0.9994142778390298	0.0005857221609702315	479468.64705882355	5.680760213478465
2299	FEOBHI_05010 aconitate hydratase AcnA	other	1644	330	87024	4.59817108631134	329	60	1	86964	0.996969696969697	0.9993105350248207	0.0006894649751792609	476852.6	5.678384154932234
1726	FEOBHI_06315 pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	other	1719	306	87048	3.5375973653793324	305	56	1	86992	0.9967320261437909	0.9993566767760316	0.0006433232239683853	473795.71428571426	5.675591127998221
1484	FEOBHI_07885 1,4-dihydroxy-2-naphthoate polyprenyltransferase	other	1686	291	87063	4.20127596855164	290	54	1	87009	0.9965635738831615	0.9993797594845112	0.000620240515488784	467270.55555555556	5.669568415386324
3246	MDBBCG_07480 Type I restriction-modification system restriction subunit	resistance	1617	324	87030	5.267485885620117	322	30	2	87000	0.9938271604938271	0.9996552912788693	0.0003447087211306446	466900.0	5.669223873930806
2013	FEOBHI_07715 heme ABC exporter ATP-binding protein CcmA	other	1596	354	87000	4.1937328338622955	352	33	2	86967	0.9943502824858758	0.9996206896551724	0.0003793103448275862	463824.0	5.666353216914941
3913	GFNPHG_05750 Cerebellar degeneration-related antigen 1	other	1719	318	87036	4.838022594451902	316	30	2	87006	0.9937106918238994	0.9996553150420515	0.00034468495794843514	458231.6	5.6610850351642
1241	FEOBHI_06945 teichoic acids export ABC transporter ATP-binding subunit TagH	other	1782	294	87060	3.689937083721162	289	11	5	87049	0.9829931972789115	0.9998736503560762	0.00012634964392373076	457402.92727272725	5.660298939663656
2865	ELEGCC_05575 superantigen-like protein SSL12	other	1650	285	87069	4.561997261047363	283	27	2	87042	0.9929824561403509	0.9996899011129105	0.0003100988870895497	456164.55555555556	5.659121537133836
1792	FEOBHI_05870 cell division protein FtsZ	core	1677	306	87048	2.905795679092407	304	29	2	87019	0.9934640522875817	0.9996668504733021	0.0003331495266979138	456099.5862068966	5.659059678230539
1072	FEOBHI_00745 antiholin-like protein LrgB	other	1578	285	87069	4.086077785491944	282	18	3	87051	0.9894736842105263	0.999793267408607	0.00020673259139303312	454599.6666666667	5.657629112944429
1426	FEOBHI_13325 NERD domain-containing protein	other	1701	378	86976	3.85132098197937	374	18	4	86958	0.9894179894179894	0.9997930463576159	0.00020695364238410596	451698.5	5.654848648359038
811	FEOBHI_10760 HTH-type transcriptional regulator SAUSA300_2515	other	1707	282	87072	4.869652862548831	280	27	2	87045	0.9929078014184397	0.9996899117971334	0.0003100882028665932	451344.44444444444	5.654508101139462
1679	FEOBHI_10705 quinone-dependent dihydroorotate dehydrogenase	other	1749	282	87072	3.3302134704589843	280	27	2	87045	0.9929078014184397	0.9996899117971334	0.0003100882028665932	451344.44444444444	5.654508101139462
4147	JABGIB_10810 formyl peptide receptor-like 1 inhibitory protein	other	1695	312	87042	4.313421154022212	307	12	5	87030	0.9839743589743589	0.9998621355207831	0.00013786447921692975	445303.5	5.648656108615869
885	FEOBHI_11200 30S ribosomal protein S4	core	1746	279	87075	4.848703789710998	276	18	3	87057	0.989247311827957	0.9997932816537468	0.00020671834625322997	444958.0	5.648319019454919
1081	FEOBHI_03265 DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	other	1752	309	87045	3.939749836921692	305	15	4	87030	0.9870550161812298	0.9998276753403412	0.00017232465965879716	442402.5	5.645817572485469
1935	FEOBHI_08700 lipid II isoglutaminyl synthase subunit MurT	core	1641	306	87048	3.801294517517089	305	60	1	86988	0.9967320261437909	0.9993107251171768	0.0006892748828232699	442189.0	5.645607934763002
1036	FEOBHI_04725 DNA replication protein DnaD	other	1569	306	87048	3.671715650558471	305	60	1	86988	0.9967320261437909	0.9993107251171768	0.0006892748828232699	442189.0	5.645607934763002
2709	ELEGCC_05590 Phage protein	phage	1719	276	87078	5.40041256904602	274	27	2	87051	0.9927536231884058	0.9996899331633707	0.00031006683662922896	441703.22222222225	5.645130567445455
2505	FEOBHI_13355 HPr(Ser) kinase/phosphatase	other	1602	276	87078	3.6563617968559265	273	18	3	87060	0.9891304347826086	0.9997932887755805	0.00020671122441948597	440136.6666666667	5.643587550039167
1862	FEOBHI_02535 imidazolonepropionase	other	1659	273	87081	4.591911544799807	271	27	2	87054	0.9926739926739927	0.9996899438453853	0.0003100561546146691	436882.1111111111	5.640364262139671
330	FEOBHI_07785 Bacterial Ig-like domain protein	other	1515	267	87087	4.478267650604247	266	53	1	87034	0.9962546816479401	0.9993914131845166	0.0006085868154833672	436812.1509433962	5.640294710773304
1222	FEOBHI_05515 30S ribosomal protein S2	core	1713	363	86991	4.971490688323975	361	36	2	86955	0.9944903581267218	0.9995861640859399	0.00041383591406007517	435982.7083333333	5.639469264900843
172	FEOBHI_08415 D-alanine--poly(phosphoribitol) ligase subunit 2	other	1593	273	87081	3.3834864616394045	270	18	3	87063	0.989010989010989	0.9997932958969236	0.00020670410307644608	435315.0	5.638803632250417
1187	FEOBHI_08515 Fe-S cluster assembly ATPase SufC	iron_fes	1578	303	87051	3.866953482627869	299	15	4	87036	0.9867986798679867	0.9998276872178378	0.0001723127821621808	433729.4	5.637218861450157
1936	FEOBHI_11710 UDP-N-acetylmuramate--L-alanine ligase	core	1605	255	87099	4.223093547821045	254	51	1	87048	0.996078431372549	0.9994144594082596	0.0005855405917404333	433533.17647058825	5.6370223378140425
3197	MDBBCG_10320 Transposase	other	1707	330	87024	5.40891622543335	328	33	2	86991	0.9939393939393939	0.9996207942636514	0.0003792057363485935	432318.9090909091	5.635804231449089
790	FEOBHI_08575 UPF0374 protein SAOUHSC_02004	other	1638	300	87054	3.5874774432182286	298	30	2	87024	0.9933333333333333	0.9996553863119443	0.0003446136880556896	432219.2	5.635704055163708
5171	DLFECD_04635 hypothetical protein	other	1713	270	87084	4.048641815185546	267	18	3	87066	0.9888888888888889	0.9997933030177759	0.00020669698222405952	430493.0	5.633966094033368
3217	MDBBCG_03370 DUF1433 domain-containing protein	other	1518	267	87087	4.536690006256103	266	54	1	87033	0.9962546816479401	0.9993799304144132	0.000620069585586827	428718.1111111111	5.632171830581953
3275	MDBBCG_07475 TnsE-C domain-containing protein	other	1659	297	87057	5.275583553314211	295	30	2	87027	0.9932659932659933	0.9996553981873945	0.0003446018126055343	427882.75	5.6313247783492715
