variation	gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
100	3496	LFCCLA_06425 ORF044	other	516	82	29036	5.106583976745629	80	4997	2	24039	0.975609756097561	0.8279032924645268	0.1720967075354732	192.42745647388432	2.2842670393460733
100	5192	FADOOK_04995 Phi PV83 orf 10-like protein	phage	554	100	29018	4.472156457901008	98	5913	2	23105	0.98	0.7962299262526707	0.20377007374732925	191.46710637578218	2.282094173884132
100	4055	MANKBP_11815 PBSX family phage terminase large subunit	phage	545	117	29001	6.219985198974603	116	10943	1	18058	0.9914529914529915	0.6226681838557291	0.37733181614427086	191.42173078680435	2.2819912386920564
100	4767	HDEGJF_13610 hypothetical protein	other	531	101	29017	6.087695312500045	99	5995	2	23022	0.9801980198019802	0.7933969741875452	0.20660302581245477	190.08990825688073	2.2789590610806614
100	3984	IEPMHA_10435 extracellular adherence protein Eap/Map	other	542	120	28998	3.5742507410049438	115	3130	5	25868	0.9583333333333334	0.8920615214842403	0.1079384785157597	190.08434504792334	2.2789463507462235
100	5229	EGKJBG_04805 Phage protein	phage	555	112	29006	5.981405210495018	111	10694	1	18312	0.9910714285714286	0.6313176584155002	0.36868234158449975	190.07219001309144	2.278918578688822
100	3982	IEPMHA_12605 Transposase for transposon Tn552	other	527	101	29017	3.7058007812500056	99	6010	2	23007	0.9801980198019802	0.7928800358410587	0.20711996415894132	189.49193011647256	2.2775907194201235
100	765	FEOBHI_12340 streptothricin N-acetyltransferase Sat4	other	545	97	29021	2.961690330505364	96	9766	1	19255	0.9896907216494846	0.6634850625409187	0.33651493745908134	189.2770837599836	2.2770980360502135
100	4100	MBHFMA_06220 collagen adhesin Cna	other	540	118	29000	3.4877257275581375	115	4919	3	24081	0.9745762711864406	0.8303793103448276	0.1696206896551724	187.6611099817036	2.273374280771053
100	3405	PIGFIO_08395 Collagen adhesin	other	562	113	29005	3.4611535191535925	111	6641	2	22364	0.9823008849557522	0.771039475952422	0.228960524047578	186.89986447824123	2.2716089864704676
100	4491	JICCIG_00030 Pathogenicity island protein	other	553	90	29028	5.266107902526857	89	9379	1	19649	0.9888888888888889	0.6768981672867577	0.3231018327132424	186.45495255357713	2.270573923434115
100	1680	FEOBHI_03395 Uncharacterized membrane protein AbrB, regulator of aidB expression	other	578	96	29022	5.961084704399109	94	5844	2	23178	0.9791666666666666	0.7986355178829854	0.2013644821170147	186.4075975359343	2.270463609201922
100	5583	FABILA_08830 Helix-turn-helix domain-containing protein	other	534	102	29016	6.136903853416428	101	10251	1	18765	0.9901960784313726	0.646712158808933	0.353287841191067	184.88586479367868	2.2669037090133184
100	4666	IOPEJI_12560 Replication initiaton protein REP (rolling circle plasmid replication)	other	590	120	28998	2.509502239227295	117	5062	3	23936	0.975	0.8254362369818609	0.1745637630181392	184.4140655867246	2.265794042388631
100	4070	MANKBP_06870 beta-lactam sensor/signal transducer MecR1	resistance	560	96	29022	5.827236618995659	95	9887	1	19135	0.9895833333333334	0.6593274067948452	0.3406725932051547	183.8601193486396	2.2644875376932245
100	4921	HFCIMO_12935 Repressor	other	575	105	29013	4.26845380783081	103	6351	2	22662	0.9809523809523809	0.7810981284251887	0.21890187157481128	183.76523382144543	2.2642633515132853
100	228	FEOBHI_08450 Cytosolic protein	other	549	120	28998	2.2418029117584224	116	3971	4	25027	0.9666666666666667	0.8630595213462997	0.13694047865370026	182.77083857970285	2.261906904449239
100	417	FEOBHI_04295 Phage protein	phage	578	108	29010	4.199801106452942	106	6551	2	22459	0.9814814814814815	0.7741813167873147	0.22581868321268528	181.70157227904136	2.259358685311102
100	236	FEOBHI_13145 Excisionase	other	549	112	29006	5.612841815948478	111	11000	1	18006	0.9910714285714286	0.6207681169413225	0.3792318830586775	181.6969090909091	2.2593475394369285
100	1312	FEOBHI_10745 Uncharacterized hydrolase SAR2661	other	584	108	29010	3.3353465628623953	102	2489	6	26521	0.9444444444444444	0.9142019993105825	0.08579800068941744	181.139815186822	2.2580139203053595
100	4365	FCNLJP_12415 Truncated Pre protein	other	581	119	28999	4.816061210632325	117	7103	2	21896	0.9831932773109243	0.7550605193282527	0.2449394806717473	180.33450654652964	2.256078835812193
100	3971	IEPMHA_10615 Acetyltransferase	other	541	108	29010	5.684597778320325	107	10807	1	18203	0.9907407407407407	0.6274732850741124	0.3725267149258876	180.22772277227722	2.2558215953055645
100	4460	JICCIG_10625 DUF5678 domain-containing protein	other	555	102	29016	5.740173597335816	101	10430	1	18586	0.9901960784313726	0.6405431486076647	0.35945685139233524	179.97948226270373	2.2552229981700633
100	4753	JAMKPL_07995 polysaccharide intercellular adhesin biosynthesis/export protein IcaC	other	516	106	29012	3.680594682693493	103	4667	3	24345	0.9716981132075472	0.8391355301254654	0.16086446987453468	179.09685022498394	2.253087947982267
100	4089	MBHFMA_11995 Phage protein	phage	594	99	29019	5.833626933097842	98	10290	1	18729	0.98989898989899	0.6454047348289051	0.3545952651710948	178.37142857142857	2.251325290581014
100	1020	FEOBHI_10865 superantigen-like protein SSL11	other	581	109	29009	3.3401474475860646	105	3746	4	25263	0.963302752293578	0.8708676617601434	0.1291323382398566	177.02983182060865	2.248046456776521
100	3633	GLIPDI_12205 phage holin	phage	508	77	29041	5.013345031738283	76	8737	1	20304	0.987012987012987	0.6991494783237492	0.3008505216762508	176.61714547327458	2.24703286131966
100	3567	GLIPDI_09175 Phage protein	phage	552	113	29005	4.412630891799931	112	11303	1	17702	0.9911504424778761	0.610308567488364	0.3896914325116359	175.406883128373	2.2440466314816656
100	472	FEOBHI_01765 Uncharacterized lipoprotein SAOUHSC_02788	other	554	121	28997	5.211393957138066	119	7346	2	21651	0.9834710743801653	0.7466634479428906	0.25333655205710937	175.36543697250204	2.2439440017367103
100	909	FEOBHI_07255 DUF443 domain-containing protein	other	551	93	29025	4.093868732452393	90	4241	3	24784	0.967741935483871	0.8538845822566753	0.14611541774332473	175.3171421834473	2.2438243826750837
100	3697	GLIPDI_07820 Integrase	phage	547	103	29015	4.473271646499625	101	6516	2	22499	0.9805825242718447	0.7754265035326555	0.22457349646734448	174.37070288520565	2.241473518187633
100	4624	LHLGEE_09900 DUF2951 domain-containing protein	other	542	101	29017	5.3323388862609935	100	10594	1	18423	0.9900990099009901	0.6349036771547714	0.36509632284522864	173.90032093637907	2.2403003835022517
100	4306	DMOFHF_03610 Truncated amidase	other	566	98	29020	4.631577038764954	96	6340	2	22680	0.9795918367346939	0.7815299793246038	0.21847002067539628	171.70977917981074	2.2347950297147237
100	2804	ELEGCC_12955 DUF5083 domain-containing protein	other	577	99	29019	4.435168895721437	96	4567	3	24452	0.9696969696969697	0.8426203521830525	0.15737964781694752	171.32997591416685	2.233833353830648
100	1223	FEOBHI_10910 tandem-type lipoprotein Lpl7	other	563	113	29005	4.378479013442989	111	7109	2	21896	0.9823008849557522	0.7549043268401999	0.24509567315980005	170.9421859614573	2.232849253296506
100	1849	FEOBHI_13115 Int protein	other	598	113	29005	4.264894518852232	112	11498	1	17507	0.9911504424778761	0.603585588691605	0.3964144113083951	170.53261436771612	2.2318074501049847
100	2928	ELEGCC_13055 Site-specific recombinase XerD	other	517	115	29003	4.991671752929685	114	11630	1	17373	0.991304347826087	0.5990069992759369	0.400993000724063	170.29423903697335	2.2311999562610607
100	4309	DMOFHF_12115 Lactococcin 972 family bacteriocin	other	621	116	29002	5.9262619018554545	115	11723	1	17279	0.9913793103448276	0.5957864974829322	0.4042135025170678	169.5031135374904	2.229177680000648
100	2711	ELEGCC_00160 Phage protein	phage	573	106	29012	4.1161381149291945	105	11132	1	17880	0.9905660377358491	0.616296704811802	0.383703295188198	168.64893999281352	2.2269836158678316
100	3177	HCCNHA_11225 DNA primase, phage- or plasmid-associated	phage	581	105	29013	5.3247803688049515	103	6813	2	22200	0.9809523809523809	0.7651742322407197	0.23482576775928032	167.81153676794364	2.224821814552432
100	35	FEOBHI_04370 Phage associated transcriptional activator	phage	518	94	29024	3.479496569633482	92	6281	2	22743	0.9787234042553191	0.7835928886438809	0.21640711135611906	166.56233083903837	2.2215767896367407
100	3566	GLIPDI_11175 Bacteriophage	phage	562	108	29010	6.377227420806883	107	11366	1	17644	0.9907407407407407	0.6082040675629093	0.39179593243709065	166.101354918177	2.2203731750828677
100	2068	FEOBHI_03275 Glucosyltransferase (Side chain biosynthesis)	other	520	90	29028	5.48562972307193	86	3328	4	25700	0.9555555555555556	0.8853520738597217	0.11464792614027836	166.03064903846155	2.2201882656282135
100	4119	JABGIB_01820 pathogenicity island protein	other	588	116	29002	5.4722094202041625	113	5449	3	23553	0.9741379310344828	0.8121164057651197	0.18788359423488035	162.81207561020372	2.211686612938854
100	4081	MBHFMA_11925 DUF3113 domain-containing protein	other	561	100	29018	6.136942386627197	99	11038	1	17980	0.99	0.6196154111241299	0.3803845888758701	161.26290994745426	2.2075344922655153
100	3451	AHEHON_10705 Transmembrane protein	other	570	106	29012	5.403602356910695	102	3971	4	25041	0.9622641509433962	0.8631256031986764	0.1368743968013236	160.80219088390834	2.206291961590977
100	2701	ELEGCC_00275 Helix-turn-helix domain-containing protein	other	526	103	29015	4.112156867980957	101	7010	2	22005	0.9805825242718447	0.7584008271583663	0.24159917284163362	158.52389443651927	2.2000947330509666
100	1158	FEOBHI_12410 DUF536 domain-containing protein	other	555	114	29004	3.8479465723037833	113	12097	1	16907	0.9912280701754386	0.5829195972969246	0.41708040270307545	157.93097462180705	2.1984673154932777
100	3772	EABLDB_07920 Spore coat protein CotF	other	541	118	29000	5.704794883728032	117	12389	1	16611	0.9915254237288136	0.5727931034482758	0.4272068965517241	156.8719832109129	2.195545387032594
100	4169	JABGIB_07130 Transcriptional repressor	other	557	109	29009	5.4086924362182565	107	7415	2	21594	0.981651376146789	0.7443896721707056	0.2556103278292944	155.80296695886716	2.1925757236933823
100	766	FEOBHI_05135 Endonuclease YncB, thermonuclease family	resistance	563	111	29007	6.088325719833368	109	7551	2	21456	0.9819819819819819	0.7396835246664598	0.2603164753335402	154.8605482717521	2.189940792516141
100	85	FEOBHI_13375 MbpX	other	596	107	29011	5.0996910333633165	106	11860	1	17151	0.9906542056074766	0.5911895487918376	0.4088104512081624	153.28887015177065	2.1855106231704613
100	4263	OANBGH_09530 IS1182 family ISSau3 transposase	other	557	91	29027	2.6872589302062986	88	4694	3	24333	0.967032967032967	0.8382884900265271	0.16171150997347297	152.05965061780998	2.182013988288499
100	487	FEOBHI_04450 DUF3168 domain-containing protein	other	512	109	29009	4.853440470695494	108	12101	1	16908	0.9908256880733946	0.5828535971595022	0.41714640284049775	150.90190893314602	2.1786947337046016
100	4368	FCNLJP_12355 Transposase	other	597	121	28997	5.141769790649413	119	8204	2	20793	0.9834710743801653	0.7170741800875953	0.28292581991240473	150.80247440273038	2.178408467598977
100	4350	GFKDNP_11985 putative ATP-binding protein	other	556	106	29012	3.735933911800394	104	7470	2	21542	0.9811320754716981	0.7425203364125189	0.25747966358748103	149.95769745649264	2.175968763373835
100	79	FEOBHI_12405 DNA-binding transcriptional regulator, XRE-family HTH domain	other	567	108	29010	5.7114675712586145	107	12091	1	16919	0.9907407407407407	0.5832126852809376	0.4167873147190624	149.72566371681415	2.1752962469384873
100	286	FEOBHI_03960 Competence protein ComGE	other	566	109	29009	5.982258629798897	107	7637	2	21372	0.981651376146789	0.7367368747630045	0.2632631252369954	149.71873772423726	2.175276156929498
100	5484	OPBHLK_03470 ornithine carbamoyltransferase	other	528	90	29028	4.403805208206181	86	3650	4	25378	0.9555555555555556	0.8742593358136971	0.1257406641863029	149.4868493150685	2.1746029885058795
100	4206	JABGIB_13005 IS200/IS605 family ISSep3 transposase	other	522	89	29029	2.5421414399146984	87	6545	2	22484	0.9775280898876404	0.7745358090185677	0.22546419098143236	149.43529411764706	2.174453182688763
100	4463	JICCIG_10645 Phage protein	phage	569	100	29018	5.022205123901385	96	4049	4	24969	0.96	0.8604659177062512	0.1395340822937487	148.00098789824648	2.1702646142958035
100	2075	FEOBHI_10825 4,4'-diaponeurosporene oxygenase	other	554	100	29018	5.432264070510872	99	11677	1	17341	0.99	0.5975945964573713	0.4024054035426287	147.02055322428706	2.167378052625276
100	3590	GLIPDI_13145 Phage protein	phage	544	108	29010	5.146945366859439	107	12223	1	16787	0.9907407407407407	0.5786625301620131	0.4213374698379869	146.9532029779923	2.1671790563528854
100	4684	PODMID_10890 Phage protein	phage	545	83	29035	5.459803276062001	82	10482	1	18553	0.9879518072289156	0.6389874289650422	0.3610125710349578	145.13890478916238	2.1617838415936843
100	5256	LENDFK_13670 Phi PV83 orf 10-like protein	phage	551	116	29002	5.22252345085144	115	12837	1	16165	0.9913793103448276	0.5573753534239018	0.4426246465760982	144.8138194282153	2.160810008097591
100	2174	FEOBHI_08930 65 kDa membrane protein	other	587	115	29003	3.4810834789275975	111	4675	4	24328	0.9652173913043478	0.8388097782987967	0.1611902217012033	144.4068449197861	2.1595877793862344
100	3474	LFCCLA_06470 Phage protein	phage	557	87	29031	4.812350692749009	86	10850	1	18181	0.9885057471264368	0.6262615824463504	0.37373841755364956	144.10746543778802	2.1586864798733534
100	2715	ELEGCC_10300 Type I site-specific deoxyribonuclease	other	556	102	29016	3.2846811890602274	101	11974	1	17042	0.9901960784313726	0.5873311276537083	0.4126688723462917	143.74828795724068	2.1576026809432274
100	3072	HCCNHA_08560 Transcriptional regulator	other	539	111	29007	4.369240217208863	109	8015	2	20992	0.9819819819819819	0.7236873858034267	0.2763126141965732	142.74036182158454	2.1545467932820452
100	98	FEOBHI_12435 Group-specific protein	other	605	106	29012	4.513538551330575	104	7772	2	21240	0.9811320754716981	0.7321108506824762	0.2678891493175238	142.11013896037056	2.152625064116486
100	4773	HDEGJF_02675 Pathogenicity island protein	other	540	109	29009	5.069167442321785	108	12568	1	16441	0.9908256880733946	0.566755144955014	0.43324485504498605	141.28166772756205	2.1500858127949507
100	118	FEOBHI_12350 Undecaprenyl-diphosphatase	other	550	102	29016	2.8163547539710976	99	5503	3	23513	0.9705882352941176	0.8103460159911773	0.18965398400882272	141.00109031437398	2.149222470922652
100	2796	ELEGCC_06395 YopX domain-containing protein	other	566	109	29009	4.534682202339178	108	12584	1	16425	0.9908256880733946	0.5662035919886932	0.4337964080113068	140.96471710108074	2.1491104241035375
100	3963	IEPMHA_05260 Phage protein	phage	561	119	28999	5.682018089294432	118	13220	1	15779	0.9915966386554622	0.544122211110728	0.45587778888927205	140.84130105900152	2.1487300283275355
100	5101	EFLOIL_11750 HTH cro/C1-type domain-containing protein	other	573	108	29010	5.323431358337399	106	7991	2	21019	0.9814814814814815	0.7245432609445019	0.2754567390554981	139.4077086722563	2.1442867891225452
100	2767	ELEGCC_12810 Mobilization protein	other	583	125	28993	5.760108327865591	124	13697	1	15296	0.992	0.5275756217017901	0.47242437829820993	138.4758706286048	2.1413741043333285
100	1683	FEOBHI_12055 persulfide response sulfurtransferase CstA	iron_fes	617	126	28992	5.122741489410402	125	13758	1	15234	0.9920634920634921	0.5254552980132451	0.47454470198675497	138.41037941561274	2.1411686591518397
100	4649	MJMLJH_05985 Phage protein	phage	529	100	29018	4.682670688629154	98	7600	2	21418	0.98	0.738093597077676	0.2619064029223241	138.08973684210525	2.14016140197854
100	2822	ELEGCC_00165 dUTP diphosphatase	other	571	107	29011	4.6563839435577385	104	5825	3	23186	0.9719626168224299	0.7992140912067837	0.20078590879321637	137.98821173104434	2.139841986409685
100	200	FEOBHI_08965 phage holin	phage	559	92	29026	3.744597349166869	91	11547	1	17479	0.9891304347826086	0.6021842486046992	0.3978157513953008	137.74911232354725	2.1390888088724447
100	728	FEOBHI_12495 DUF1643 domain-containing protein	other	523	91	29027	4.837420368194578	90	11473	1	17554	0.989010989010989	0.604747304233989	0.39525269576601096	137.70243179639152	2.138941609875141
100	1132	FEOBHI_13125 staphylococcal enterotoxin type Q	other	528	101	29017	3.1852343964576733	99	7695	2	21322	0.9801980198019802	0.7348106282524037	0.2651893717475962	137.15906432748537	2.137224513780352
100	4232	OANBGH_03305 Single-stranded DNA-binding protein	other	566	100	29018	5.196246957778936	99	12199	1	16819	0.99	0.5796057619408643	0.4203942380591357	136.4932371505861	2.13511113386071
100	1131	FEOBHI_13120 staphylococcal enterotoxin type K	other	518	95	29023	4.864323883056641	94	11852	1	17171	0.9894736842105263	0.5916342211349619	0.40836577886503805	136.18579142760714	2.134131799012328
100	4091	MBHFMA_11555 IS1182 family ISSau3 transposase	other	540	105	29013	2.29723716259003	104	12586	1	16427	0.9904761904761905	0.5661944645503739	0.433805535449626	135.73875734943587	2.1327038690284756
